 Deff   Wavelength  Qext              Qabs              Qsca              Albedo            Parea             Volume            Gfactor
   20        92.20  8.0924868600e-01  3.6946702000e-01  4.3978166600e-01  5.4344439924e-01  1.1328294700e+03  1.5104460000e+04  5.1057701282e-01
   20        92.30  8.0723738700e-01  3.6832618700e-01  4.3891120000e-01  5.4372010894e-01  1.1328294700e+03  1.5104460000e+04  5.1017860174e-01
   20        92.40  8.0522608800e-01  3.6718535400e-01  4.3804073400e-01  5.4399719598e-01  1.1328294700e+03  1.5104460000e+04  5.0977857349e-01
   20        92.50  8.0321478800e-01  3.6604452100e-01  4.3717026700e-01  5.4427567013e-01  1.1328294700e+03  1.5104460000e+04  5.0937698606e-01
   20        92.60  8.0120348900e-01  3.6490368800e-01  4.3629980100e-01  5.4455554299e-01  1.1328294700e+03  1.5104460000e+04  5.0897379621e-01
   20        92.70  7.9919219000e-01  3.6376285600e-01  4.3542933400e-01  5.4483682329e-01  1.1328294700e+03  1.5104460000e+04  5.0856892600e-01
   20        92.80  7.9718089100e-01  3.6262202300e-01  4.3455886800e-01  5.4511952420e-01  1.1328294700e+03  1.5104460000e+04  5.0816249999e-01
   20        92.90  7.9516959200e-01  3.6148119000e-01  4.3368840200e-01  5.4540365522e-01  1.1328294700e+03  1.5104460000e+04  5.0775444479e-01
   20        93.00  7.9315829300e-01  3.6034032700e-01  4.3281796600e-01  5.4568926508e-01  1.1328294700e+03  1.5104460000e+04  5.0734471309e-01
   20        93.10  7.9114705300e-01  3.5919949400e-01  4.3194755900e-01  5.4597632306e-01  1.1328294700e+03  1.5104460000e+04  5.0693336644e-01
   20        93.20  7.8913575400e-01  3.5805866100e-01  4.3107709300e-01  5.4626481035e-01  1.1328294700e+03  1.5104460000e+04  5.0652032256e-01
   20        93.30  7.8712445500e-01  3.5691782800e-01  4.3020662700e-01  5.4655477195e-01  1.1328294700e+03  1.5104460000e+04  5.0610560678e-01
   20        93.40  7.8511315600e-01  3.5577699500e-01  4.2933616100e-01  5.4684621920e-01  1.1328294700e+03  1.5104460000e+04  5.0568924593e-01
   20        93.50  7.8310185700e-01  3.5463616300e-01  4.2846569400e-01  5.4713916226e-01  1.1328294700e+03  1.5104460000e+04  5.0527118981e-01
   20        93.60  7.8109055800e-01  3.5349533000e-01  4.2759522800e-01  5.4743361525e-01  1.1328294700e+03  1.5104460000e+04  5.0485143394e-01
   20        93.70  7.7907925800e-01  3.5235449700e-01  4.2672476100e-01  5.4772958800e-01  1.1328294700e+03  1.5104460000e+04  5.0442989495e-01
   20        93.80  7.7706795900e-01  3.5121366400e-01  4.2585429500e-01  5.4802709347e-01  1.1328294700e+03  1.5104460000e+04  5.0400670464e-01
   20        93.90  7.7505672000e-01  3.5007283100e-01  4.2498388900e-01  5.4832617799e-01  1.1328294700e+03  1.5104460000e+04  5.0358177956e-01
   20        94.00  7.7304542100e-01  3.4893196800e-01  4.2411345300e-01  5.4862682254e-01  1.1328294700e+03  1.5104460000e+04  5.0315507463e-01
   20        94.10  7.7103412200e-01  3.4779113500e-01  4.2324298700e-01  5.4892899669e-01  1.1328294700e+03  1.5104460000e+04  5.0272665140e-01
   20        94.20  7.6902282200e-01  3.4665030200e-01  4.2237252000e-01  5.4923275086e-01  1.1328294700e+03  1.5104460000e+04  5.0229645875e-01
   20        94.30  7.6701152300e-01  3.4550947000e-01  4.2150205300e-01  5.4953809736e-01  1.1328294700e+03  1.5104460000e+04  5.0186442033e-01
   20        94.40  7.6500022400e-01  3.4436863700e-01  4.2063158700e-01  5.4984505076e-01  1.1328294700e+03  1.5104460000e+04  5.0143066526e-01
   20        94.50  7.6298892500e-01  3.4322780400e-01  4.1976112100e-01  5.5015362248e-01  1.1328294700e+03  1.5104460000e+04  5.0099511241e-01
   20        94.60  7.6097762600e-01  3.4208697100e-01  4.1889065500e-01  5.5046382533e-01  1.1328294700e+03  1.5104460000e+04  5.0055771233e-01
   20        94.70  7.5896632700e-01  3.4094613800e-01  4.1802018900e-01  5.5077567229e-01  1.1328294700e+03  1.5104460000e+04  5.0011852656e-01
   20        94.80  7.5695508700e-01  3.3980530500e-01  4.1714978200e-01  5.5108921145e-01  1.1328294700e+03  1.5104460000e+04  4.9967747314e-01
   20        94.90  7.5494378800e-01  3.3866447200e-01  4.1627931600e-01  5.5140438615e-01  1.1328294700e+03  1.5104460000e+04  4.9923457163e-01
   20        95.00  7.5293248900e-01  3.3752360900e-01  4.1540888000e-01  5.5172128454e-01  1.1328294700e+03  1.5104460000e+04  4.9878985245e-01
   20        95.10  7.5092119000e-01  3.3638277600e-01  4.1453841400e-01  5.5203984056e-01  1.1328294700e+03  1.5104460000e+04  4.9834326680e-01
   20        95.20  7.4890989100e-01  3.3524194400e-01  4.1366794700e-01  5.5236010630e-01  1.1328294700e+03  1.5104460000e+04  4.9789476437e-01
   20        95.30  7.4689859200e-01  3.3410111100e-01  4.1279748100e-01  5.5268209824e-01  1.1328294700e+03  1.5104460000e+04  4.9744437031e-01
   20        95.40  7.4488729200e-01  3.3296027800e-01  4.1192701400e-01  5.5300582843e-01  1.1328294700e+03  1.5104460000e+04  4.9699210915e-01
   20        95.50  7.4287599300e-01  3.3181944500e-01  4.1105654800e-01  5.5333131219e-01  1.1328294700e+03  1.5104460000e+04  4.9653789752e-01
   20        95.60  7.4086469400e-01  3.3067861200e-01  4.1018608200e-01  5.5365856319e-01  1.1328294700e+03  1.5104460000e+04  4.9608179079e-01
   20        95.70  7.3885345500e-01  3.2953777900e-01  4.0931567600e-01  5.5398763209e-01  1.1328294700e+03  1.5104460000e+04  4.9562374657e-01
   20        95.80  7.3684215500e-01  3.2839694600e-01  4.0844520900e-01  5.5431846051e-01  1.1328294700e+03  1.5104460000e+04  4.9516367812e-01
   20        95.90  7.3483085600e-01  3.2725611300e-01  4.0757474300e-01  5.5465110055e-01  1.1328294700e+03  1.5104460000e+04  4.9470171659e-01
   20        96.00  7.3281955700e-01  3.2611525100e-01  4.0670430600e-01  5.5498560610e-01  1.1328294700e+03  1.5104460000e+04  4.9423777759e-01
   20        96.10  7.3080825800e-01  3.2497441800e-01  4.0583384000e-01  5.5532191318e-01  1.1328294700e+03  1.5104460000e+04  4.9377181311e-01
   20        96.20  7.2879695900e-01  3.2383358500e-01  4.0496337400e-01  5.5566007651e-01  1.1328294700e+03  1.5104460000e+04  4.9330388086e-01
   20        96.30  7.2678566000e-01  3.2269275200e-01  4.0409290800e-01  5.5600011150e-01  1.1328294700e+03  1.5104460000e+04  4.9283389304e-01
   20        96.40  7.2477436100e-01  3.2155191900e-01  4.0322244200e-01  5.5634203374e-01  1.1328294700e+03  1.5104460000e+04  4.9236188030e-01
   20        96.50  7.2276312100e-01  3.2041108600e-01  4.0235203500e-01  5.5668589516e-01  1.1328294700e+03  1.5104460000e+04  4.9188786073e-01
   20        96.60  7.2075182200e-01  3.1927025300e-01  4.0148156900e-01  5.5703163939e-01  1.1328294700e+03  1.5104460000e+04  4.9141178569e-01
   20        96.70  7.1874052300e-01  3.1812942000e-01  4.0061110300e-01  5.5737931866e-01  1.1328294700e+03  1.5104460000e+04  4.9093360500e-01
   20        96.80  7.1672922400e-01  3.1698858700e-01  3.9974063700e-01  5.5772894925e-01  1.1328294700e+03  1.5104460000e+04  4.9045334235e-01
   20        96.90  7.1471792500e-01  3.1584775400e-01  3.9887017100e-01  5.5808054765e-01  1.1328294700e+03  1.5104460000e+04  4.8997101989e-01
   20        97.00  7.1270662500e-01  3.1470689200e-01  3.9799973300e-01  5.5843417058e-01  1.1328294700e+03  1.5104460000e+04  4.8948654825e-01
   20        97.10  7.1069532600e-01  3.1356605900e-01  3.9712926700e-01  5.5878975487e-01  1.1328294700e+03  1.5104460000e+04  4.8899999355e-01
   20        97.20  7.0868402700e-01  3.1242522600e-01  3.9625880100e-01  5.5914735750e-01  1.1328294700e+03  1.5104460000e+04  4.8851129997e-01
   20        97.30  7.0667272800e-01  3.1128439300e-01  3.9538833500e-01  5.5950699572e-01  1.1328294700e+03  1.5104460000e+04  4.8802037966e-01
   20        97.40  7.0466148900e-01  3.1014356000e-01  3.9451792900e-01  5.5986872443e-01  1.1328294700e+03  1.5104460000e+04  4.8752736818e-01
   20        97.50  7.0265018900e-01  3.0900272700e-01  3.9364746200e-01  5.6023248576e-01  1.1328294700e+03  1.5104460000e+04  4.8703217757e-01
   20        97.60  7.0063889000e-01  3.0786189400e-01  3.9277699600e-01  5.6059833618e-01  1.1328294700e+03  1.5104460000e+04  4.8653475368e-01
   20        97.70  6.9862759100e-01  3.0672106100e-01  3.9190653000e-01  5.6096629313e-01  1.1328294700e+03  1.5104460000e+04  4.8603515486e-01
   20        97.80  6.9661629200e-01  3.0558022900e-01  3.9103606300e-01  5.6133637340e-01  1.1328294700e+03  1.5104460000e+04  4.8553329722e-01
   20        97.90  6.9460499300e-01  3.0443939600e-01  3.9016559700e-01  5.6170859831e-01  1.1328294700e+03  1.5104460000e+04  4.8502920018e-01
   20        98.00  6.9259369400e-01  3.0329853300e-01  3.8929516100e-01  5.6208302844e-01  1.1328294700e+03  1.5104460000e+04  4.8452288622e-01
   20        98.10  6.9058239500e-01  3.0215770000e-01  3.8842469500e-01  5.6245959615e-01  1.1328294700e+03  1.5104460000e+04  4.8401430295e-01
   20        98.20  6.8857115500e-01  3.0101686700e-01  3.8755428800e-01  5.6283840121e-01  1.1328294700e+03  1.5104460000e+04  4.8350339890e-01
   20        98.30  6.8655985600e-01  2.9987603400e-01  3.8668382200e-01  5.6321938811e-01  1.1328294700e+03  1.5104460000e+04  4.8299023094e-01
   20        98.40  6.8454855700e-01  2.9873520100e-01  3.8581335600e-01  5.6360261380e-01  1.1328294700e+03  1.5104460000e+04  4.8247470851e-01
   20        98.50  6.8253725800e-01  2.9759436800e-01  3.8494289000e-01  5.6398809807e-01  1.1328294700e+03  1.5104460000e+04  4.8195685464e-01
   20        98.60  6.8052595900e-01  2.9645353600e-01  3.8407242300e-01  5.6437585947e-01  1.1328294700e+03  1.5104460000e+04  4.8143669248e-01
   20        98.70  6.7851465900e-01  2.9531270300e-01  3.8320195600e-01  5.6476592055e-01  1.1328294700e+03  1.5104460000e+04  4.8091416715e-01
   20        98.80  6.7650336000e-01  2.9417187000e-01  3.8233149000e-01  5.6515830165e-01  1.1328294700e+03  1.5104460000e+04  4.8038922608e-01
   20        98.90  6.7449206100e-01  2.9303103700e-01  3.8146102400e-01  5.6555302287e-01  1.1328294700e+03  1.5104460000e+04  4.7986188650e-01
   20        99.00  6.7248076200e-01  2.9189017400e-01  3.8059058800e-01  5.6595014981e-01  1.1328294700e+03  1.5104460000e+04  4.7933217413e-01
   30        03.00  1.9687054200e+00  9.0196436600e-01  1.0667410540e+00  5.4184899537e-01  2.5488662100e+03  5.0977554700e+04  9.4793458368e-01
   30        03.10  2.0391111400e+00  9.3379139900e-01  1.1053197410e+00  5.4205958632e-01  2.5488662100e+03  5.0977554700e+04  9.2395848361e-01
   30        03.20  2.0577297200e+00  9.7804707300e-01  1.0796826470e+00  5.2469604560e-01  2.5488662100e+03  5.0977554700e+04  9.3771382384e-01
   30        03.30  2.0602464700e+00  9.9273330000e-01  1.0675131700e+00  5.1814828252e-01  2.5488662100e+03  5.0977554700e+04  9.5070066719e-01
   30        03.40  2.0609235800e+00  9.3464851400e-01  1.1262750660e+00  5.4649045551e-01  2.5488662100e+03  5.0977554700e+04  9.4587536503e-01
   30        03.50  2.1040251300e+00  7.8960359100e-01  1.3144215390e+00  6.2471760449e-01  2.5488662100e+03  5.0977554700e+04  9.0390677908e-01
   30        03.60  2.1705517800e+00  6.5710949900e-01  1.5134422810e+00  6.9726154195e-01  2.5488662100e+03  5.0977554700e+04  8.5063927909e-01
   30        03.70  2.1835596600e+00  5.4816997100e-01  1.6353896890e+00  7.4895580778e-01  2.5488662100e+03  5.0977554700e+04  8.2795936545e-01
   30        03.80  2.1614565800e+00  5.0916051900e-01  1.6522960610e+00  7.6443638808e-01  2.5488662100e+03  5.0977554700e+04  8.3281426679e-01
   30        03.90  2.1383733700e+00  5.7499706700e-01  1.5633763030e+00  7.3110539297e-01  2.5488662100e+03  5.0977554700e+04  8.5406277679e-01
   30        04.00  2.1253826600e+00  6.3471049100e-01  1.4906721690e+00  7.0136648664e-01  2.5488662100e+03  5.0977554700e+04  8.7369328993e-01
   30        04.10  2.1178941700e+00  6.8657136000e-01  1.4313228100e+00  6.7582357526e-01  2.5488662100e+03  5.0977554700e+04  8.9018870815e-01
   30        04.20  2.1065995700e+00  7.2780644900e-01  1.3787931210e+00  6.5451125151e-01  2.5488662100e+03  5.0977554700e+04  9.0297639312e-01
   30        04.30  2.0983479000e+00  7.6940149100e-01  1.3289464090e+00  6.3332987299e-01  2.5488662100e+03  5.0977554700e+04  9.1693791850e-01
   30        04.40  2.0918369300e+00  8.1531167000e-01  1.2765252600e+00  6.1024128683e-01  2.5488662100e+03  5.0977554700e+04  9.3037288456e-01
   30        04.50  2.0939364400e+00  8.5170751800e-01  1.2422289220e+00  5.9325053916e-01  2.5488662100e+03  5.0977554700e+04  9.3669810376e-01
   30        04.60  2.0980081600e+00  7.9695838700e-01  1.3010497730e+00  6.2013570672e-01  2.5488662100e+03  5.0977554700e+04  9.2613769451e-01
   30        04.70  2.0942187300e+00  7.3125785600e-01  1.3629608740e+00  6.5082068767e-01  2.5488662100e+03  5.0977554700e+04  9.0504895071e-01
   30        04.80  2.0884237300e+00  6.6709834300e-01  1.4213253870e+00  6.8057327954e-01  2.5488662100e+03  5.0977554700e+04  8.8698376575e-01
   30        04.90  2.0770282700e+00  6.0701668300e-01  1.4700115870e+00  7.0774751034e-01  2.5488662100e+03  5.0977554700e+04  8.7016831236e-01
   30        05.00  2.0733075100e+00  5.6094944500e-01  1.5123580650e+00  7.2944223551e-01  2.5488662100e+03  5.0977554700e+04  8.6193212167e-01
   30        05.10  2.0660526800e+00  5.5891424400e-01  1.5071384360e+00  7.2947725418e-01  2.5488662100e+03  5.0977554700e+04  8.6008139385e-01
   30        05.20  2.0657546500e+00  5.6893986500e-01  1.4968147850e+00  7.2458497673e-01  2.5488662100e+03  5.0977554700e+04  8.6453392933e-01
   30        05.30  2.0677101600e+00  5.8606362300e-01  1.4816465370e+00  7.1656393902e-01  2.5488662100e+03  5.0977554700e+04  8.7270906056e-01
   30        05.40  2.0603976200e+00  6.3016933200e-01  1.4302282880e+00  6.9415159196e-01  2.5488662100e+03  5.0977554700e+04  8.8314862448e-01
   30        05.50  2.0628979200e+00  6.7600840300e-01  1.3868895170e+00  6.7230157322e-01  2.5488662100e+03  5.0977554700e+04  8.9593832518e-01
   30        05.60  2.0806825200e+00  7.2025114300e-01  1.3604313770e+00  6.5383899943e-01  2.5488662100e+03  5.0977554700e+04  9.0958222716e-01
   30        05.70  2.0822567900e+00  7.8034937400e-01  1.3019074160e+00  6.2523864600e-01  2.5488662100e+03  5.0977554700e+04  9.2400545587e-01
   30        05.80  2.0905921500e+00  8.3439767400e-01  1.2561944760e+00  6.0087974405e-01  2.5488662100e+03  5.0977554700e+04  9.3761403837e-01
   30        05.90  2.0910377500e+00  8.8160568500e-01  1.2094320650e+00  5.7838844134e-01  2.5488662100e+03  5.0977554700e+04  9.4662779762e-01
   30        06.00  2.0878267300e+00  9.0433973100e-01  1.1834869990e+00  5.6685115771e-01  2.5488662100e+03  5.0977554700e+04  9.5031330550e-01
   30        06.10  2.0952332000e+00  9.0649920700e-01  1.1887339930e+00  5.6735164038e-01  2.5488662100e+03  5.0977554700e+04  9.5187358746e-01
   30        06.20  2.0907602300e+00  9.1062909400e-01  1.1801311360e+00  5.6445072901e-01  2.5488662100e+03  5.0977554700e+04  9.5026383001e-01
   30        06.30  2.0864784700e+00  9.0862035800e-01  1.1778581120e+00  5.6451965785e-01  2.5488662100e+03  5.0977554700e+04  9.4794522088e-01
   30        06.40  2.0892565300e+00  9.0076488300e-01  1.1884916470e+00  5.6885864897e-01  2.5488662100e+03  5.0977554700e+04  9.4575061272e-01
   30        06.50  2.0931475200e+00  8.9406842000e-01  1.1990791000e+00  5.7285933674e-01  2.5488662100e+03  5.0977554700e+04  9.4366683848e-01
   30        06.60  2.0959947100e+00  8.8741457500e-01  1.2085801350e+00  5.7661411512e-01  2.5488662100e+03  5.0977554700e+04  9.4172240825e-01
   30        06.70  2.1034898800e+00  8.8150739700e-01  1.2219824830e+00  5.8093100167e-01  2.5488662100e+03  5.0977554700e+04  9.4012934621e-01
   30        06.80  2.1062727000e+00  8.7527149900e-01  1.2310012010e+00  5.8444530995e-01  2.5488662100e+03  5.0977554700e+04  9.3834454938e-01
   30        06.90  2.1076738800e+00  8.6348605200e-01  1.2441878280e+00  5.9031325472e-01  2.5488662100e+03  5.0977554700e+04  9.3570913026e-01
   30        07.00  2.1107335100e+00  8.5215729500e-01  1.2585762150e+00  5.9627433261e-01  2.5488662100e+03  5.0977554700e+04  9.3293635828e-01
   30        07.10  2.1214749800e+00  8.4078031800e-01  1.2806946620e+00  6.0368124728e-01  2.5488662100e+03  5.0977554700e+04  9.2980529349e-01
   30        07.20  2.1246340300e+00  8.2978308200e-01  1.2948509480e+00  6.0944658220e-01  2.5488662100e+03  5.0977554700e+04  9.2710761653e-01
   30        07.30  2.1330764300e+00  8.1883132500e-01  1.3142451050e+00  6.1612658905e-01  2.5488662100e+03  5.0977554700e+04  9.2396037211e-01
   30        07.40  2.1451273000e+00  8.0819022700e-01  1.3369370730e+00  6.2324369887e-01  2.5488662100e+03  5.0977554700e+04  9.2055624578e-01
   30        07.50  2.1495785700e+00  7.9481625600e-01  1.3547623140e+00  6.3024554343e-01  2.5488662100e+03  5.0977554700e+04  9.1753043449e-01
   30        07.60  2.1564579000e+00  7.8132039300e-01  1.3751375070e+00  6.3768344701e-01  2.5488662100e+03  5.0977554700e+04  9.1426718855e-01
   30        07.70  2.1681065600e+00  7.6676952800e-01  1.4013370320e+00  6.4634140123e-01  2.5488662100e+03  5.0977554700e+04  9.0998315316e-01
   30        07.80  2.1846311100e+00  7.5444954600e-01  1.4301815640e+00  6.5465586270e-01  2.5488662100e+03  5.0977554700e+04  9.0723136269e-01
   30        07.90  2.1861991900e+00  7.4613785700e-01  1.4400613330e+00  6.5870545538e-01  2.5488662100e+03  5.0977554700e+04  9.0507148053e-01
   30        08.00  2.1944544300e+00  7.3822557900e-01  1.4562288510e+00  6.6359493781e-01  2.5488662100e+03  5.0977554700e+04  9.0326393410e-01
   30        08.10  2.2014088600e+00  7.3087829400e-01  1.4705305660e+00  6.6799520649e-01  2.5488662100e+03  5.0977554700e+04  9.0180026376e-01
   30        08.20  2.2148485200e+00  7.2380137400e-01  1.4910471460e+00  6.7320502171e-01  2.5488662100e+03  5.0977554700e+04  9.0058204460e-01
   30        08.30  2.2246708900e+00  7.1740073000e-01  1.5072701600e+00  6.7752500686e-01  2.5488662100e+03  5.0977554700e+04  8.9955463191e-01
   30        08.40  2.2359509500e+00  7.1075457300e-01  1.5251963770e+00  6.8212425545e-01  2.5488662100e+03  5.0977554700e+04  8.9864670087e-01
   30        08.50  2.2524988700e+00  7.0426201800e-01  1.5482368520e+00  6.8734189953e-01  2.5488662100e+03  5.0977554700e+04  8.9777296818e-01
   30        08.60  2.2564661500e+00  6.9892156100e-01  1.5575445890e+00  6.9025834445e-01  2.5488662100e+03  5.0977554700e+04  8.9718132072e-01
   30        08.70  2.2542896300e+00  6.9463074200e-01  1.5596588880e+00  6.9186269024e-01  2.5488662100e+03  5.0977554700e+04  8.9664647762e-01
   30        08.80  2.2546622800e+00  6.9196856000e-01  1.5626937200e+00  6.9309436445e-01  2.5488662100e+03  5.0977554700e+04  8.9656143085e-01
   30        08.90  2.2480831100e+00  6.8824809800e-01  1.5598350120e+00  6.9385113258e-01  2.5488662100e+03  5.0977554700e+04  8.9651990004e-01
   30        09.00  2.2466449700e+00  6.8563979900e-01  1.5610051710e+00  6.9481613332e-01  2.5488662100e+03  5.0977554700e+04  8.9686522062e-01
